Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,21-Feb-2025,13-Mar-2025,PE,24300.00,1387.50,1387.50,1387.50,1387.50,1387.50,1425.00,1.00,19.27,1.04,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21950.00,38.10,44.65,38.10,44.15,44.30,44.15,22.00,362.90,0.72,1500.00,1500.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24350.00,1436.55,1436.55,1436.55,1436.55,1436.55,1473.65,1.00,19.34,1.08,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24450.00,1532.00,1532.00,1532.00,1532.00,1532.00,1571.45,1.00,19.49,1.15,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24550.00,1635.65,1637.25,1635.65,1636.45,1637.25,1636.45,2.00,39.28,2.45,150.00,150.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22500.00,125.00,166.30,116.05,141.70,147.00,141.70,1348.00,22895.02,147.52,40800.00,19725.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22700.00,173.50,234.15,167.80,205.25,212.85,205.25,885.00,15206.20,139.08,16575.00,13725.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,25050.00,2132.55,2132.55,2132.55,2132.55,2132.55,2132.55,1.00,20.39,1.60,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21600.00,19.15,25.95,18.00,20.10,21.00,20.10,94.00,1524.29,1.49,6525.00,3450.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22900.00,258.35,323.00,240.00,289.80,294.00,289.80,796.00,13841.80,170.50,19125.00,14025.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,25300.00,2377.95,2377.95,2377.95,2377.95,2377.95,2377.95,1.00,20.76,1.78,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22050.00,58.00,60.00,58.00,60.00,60.00,40.30,3.00,49.75,0.13,225.00,-,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22250.00,74.75,74.75,70.80,70.80,70.80,71.00,2.00,33.48,0.11,675.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24600.00,1686.20,1686.20,1686.20,1686.20,1686.20,1719.05,1.00,19.71,1.26,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23000.00,297.85,374.30,282.30,337.20,344.15,337.20,795.00,13916.99,203.24,19800.00,-225.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22000.00,44.35,64.95,41.00,50.35,52.20,50.35,1537.00,25422.75,62.25,40500.00,22275.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23150.00,449.20,459.20,409.00,426.40,430.70,426.40,204.00,3607.77,65.82,8250.00,6975.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22200.00,63.20,95.75,56.85,77.15,78.35,77.15,323.00,5396.89,18.94,16275.00,13500.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23500.00,623.90,700.10,578.00,673.90,676.40,673.90,256.00,4633.89,121.89,3750.00,2700.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22350.00,113.00,114.20,103.25,103.25,103.25,91.95,12.00,202.13,0.98,450.00,375.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23700.00,831.45,833.45,831.45,833.45,833.45,865.90,2.00,36.80,1.25,600.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21500.00,15.95,22.10,14.85,16.25,16.65,16.25,550.00,8875.80,7.05,26475.00,23100.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,25000.00,2078.10,2078.10,2078.10,2078.10,2078.10,2115.70,1.00,20.31,1.56,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22800.00,225.05,274.10,202.00,244.50,249.85,244.50,1508.00,26061.93,275.13,31200.00,14700.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,25100.00,2180.15,2180.15,2180.15,2180.15,2180.15,2180.15,1.00,20.46,1.64,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21700.00,23.25,33.05,22.25,24.75,25.75,24.75,185.00,3014.48,3.61,7950.00,7950.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23650.00,783.75,783.75,783.75,783.75,783.75,822.65,1.00,18.33,0.59,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24750.00,1835.45,1835.45,1835.45,1835.45,1835.45,1835.45,1.00,19.94,1.38,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23850.00,959.15,959.15,959.15,959.15,959.15,999.60,1.00,18.61,0.72,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,24950.00,2033.45,2033.45,2033.45,2033.45,2033.45,2033.45,1.00,20.24,1.53,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21550.00,-,-,-,10.85,-,7.20,-,-,-,-,-,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,25200.00,2279.35,2279.35,2279.35,2279.35,2279.35,2279.35,1.00,20.61,1.71,75.00,75.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21750.00,-,-,-,17.45,-,15.15,-,-,-,-,-,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,23250.00,447.85,493.85,447.85,493.85,493.85,493.85,5.00,88.92,1.73,150.00,150.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,22100.00,73.35,76.65,57.60,61.65,64.40,61.65,140.00,2327.35,6.85,3975.00,3975.00,22795.90
NIFTY,21-Feb-2025,13-Mar-2025,PE,21300.00,11.00,14.70,10.50,11.65,12.05,11.65,66.00,1054.95,0.60,9675.00,2325.00,22795.90
